slug,resource_id
res-action-card-emergency-referral-prolonged-labour,01fdc5a3a7d54c519250891e3dcb6c33
res-action-card-essential-steps-for-amtsl,9b711f18772a42bcb3fcad7ea623bbf8
res-action-card-emergency-referral-post-partum-hemorrhage,abf71464b2ef4fb38612eea26baee46c
res-action-card-maternal-sepsis-definitions,8269ae44c4f24ee18211aa6ad6b900d5
res-action-card-maternal-sepsis-emergency-management,2a917da912da42ec934aede2e4f45fb8
res-action-card-emergency-referral-maternal-sepsis,d39e19ed4aae42b48f3eeff9eb295618
res-action-card-ambu-bag-mask-parts-functions,89bbcc93b1c64844984e3d36de55568f
res-action-card-safe-oxygen-management-new-2025,e6bd9fdb20324731b272c85217ca8f5b
res-action-card-neonatal-referral,b48571d2459b46be9f412f8ca21aff40
res-action-card-criteria-for-discharge-from-nbsu,c50d1b70ec5b4818b2a6723b8e21d1b9
res-action-card-advance-neonatal-resuscitation,77a738d53b2940829bd9fa7e52587ffc
res-action-card-safe-oxygen-management-new-2025,e6bd9fdb20324731b272c85217ca8f5b
res-action-card-emergency-referral-for-newborn,5cb4dfe4d812488cb01738ae5a7907dd
res-action-card-neonatal-jaundice,a65e11b9ee814bf7aff28ae8e488a9ee
res-action-card-feeding-and-fluid-therapy,6269ae2bfed94470a22a579e031b1e0f
res-action-card-neonatal-hypoglycemia,e5bcde0e94744544908f3a8f83ced8d9
res-action-card-safe-oxygen-management-new-2025,e6bd9fdb20324731b272c85217ca8f5b
res-action-card-nutritional-supplements-for-lbw-babies,dc0bcd26f4064c5e9fc13be3c1ed4beb
res-action-card-emergency-referral-for-newborn,5cb4dfe4d812488cb01738ae5a7907dd
